,Address,City,Name,Rating,State,ZipCode
28216,3630 Mission Ave,Carmichael,Mission Carmichael Health Care Center,1.5,CA,95608
28217,2928 Eastern Ave,Sacramento,Sacramento Family Medical Clinic,3.0,CA,95821
28218,4501 X St,Sacramento,UC Davis Comprehensive Cancer Center,4.0,CA,95817
28219,2241 Sunset Blvd,Rocklin,Best Life Medical Center,2.0,CA,95765
28220,3946 Norwood Ave,Sacramento,Molina Medical Clinic,1.0,CA,95838
28221,8233 E Stockton Blvd,Sacramento,South Valley Community Health Center,1.0,CA,95828
28222,10725 International Drive,Rancho Cordova,Kaiser Permanente Rancho Cordova Medical Offices,3.0,CA,95670
28223,10535 Hospital Way,Mather,Sacramento VA Medical Center,3.5,CA,95655
28224,10423 Old Placerville Rd,Sacramento,Wellspace Health,1.5,CA,95827
28225,10423 Old Placerville Rd,Sacramento,Rancho Cordova Community Health Center,1.0,CA,95827
28226,10410 Coloma Rd,Rancho Cordova,Casa Coloma Health Care Center,5.0,CA,95670
28227,9261 Folsom Blvd,Sacramento,U.S. HealthWorks Medical Group,1.0,CA,95826
28228,2322 Butano Dr,Sacramento,FPA Women's Health,4.0,CA,95825
28229,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
28230,10535 Hospital Way,Mather,Sacramento VA Medical Center,3.5,CA,95655
28231,200 Mission Blvd,Jackson,Sutter Amador Hospital,3.0,CA,95642
28232,9250 Fairway Dr,Roseville,"WellnessMart, MD",4.0,CA,95678
28233,2155 Iron Point Road,Folsom,Kaiser Permanente Folsom Medical Offices,3.0,CA,95630
28234,8110 Laguna Blvd,Elk Grove,UC Davis Medical Group-Elk Grove,3.0,CA,95758
28235,4112 E Commerce Way,Sacramento,Quest Diagnostics,2.5,CA,95834
28236,3919 Park Dr,El Dorado Hills,Sutter Walk-In Care,5.0,CA,95762
28237,285 Palladio Parkway,Folsom,Kaiser Permanente Folsom Ambulatory Surgery,4.0,CA,95630
28238,5342 Dudley Blvd,McClellan,McClellan VA Outpatient Clinic,3.5,CA,95652
28239,6960 Destiny Dr,Rocklin,Placer Private Physicians,5.0,CA,95677
28240,701 E Channel St,Stockton,Community Medical Centers,1.5,CA,95202
28241,550 W West Ranch View Dr,Rocklin,UC Davis Medical Group,3.0,CA,95765
28242,500 Jefferson Blvd,West Sacramento,Yolo County,5.0,CA,95605
28243,5168 Honpie Rd,Placerville,Shingle Springs Health and Wellness Center,2.5,CA,95667
28244,3070 Camino Heights Dr,Camino,Western Sierra Medical Center,3.0,CA,95709
28245,6622 Mercy Ct,Fair Oaks,Human Reconstruction,4.5,CA,95628
28246,3701 J St,Sacramento,Elica Health Centers,2.0,CA,95816
28247,777 Campus Commons Rd,Sacramento,Davita,5.0,CA,95825
28248,3133 Professional Dr,Auburn,Quest Diagnostics,2.0,CA,95603
28249,1721 E Hammer Ln,Stockton,Community Medical Center,2.0,CA,95210
28250,4860 Y St,Sacramento,Lawrence J Ellison Ambulatory Care Center,5.0,CA,95817
28251,1660 E Roseville Pkwy,Roseville,Kaiser Permanente,5.0,CA,95661
28252,4555 Precissi Ln,Stockton,Planned Parenthood - North Clinic,2.5,CA,95207
28253,Mercy San Juan Medical Center,Sacramento,Mercy Sleep Center,3.0,CA,95821
28254,729 Sunrise Ave,Roseville,Planned Parenthood - Roseville Health Center,3.5,CA,95661
28255,1900 Point W Way,Sacramento,Optimal-Neurofeedback,5.0,CA,95815
28256,2725 Capitol Ave,Sacramento,Sutter Capitol Pavilion,5.0,CA,95816
28257,11220 Gold Express Dr,Gold River,Smart Healthcare Solutions,2.0,CA,95670
28258,2333 W March Ln,Stockton,March Lane Quik Care,1.0,CA,95207
28259,6197 Sunrise Blvd,Citrus Heights,Quest Diagnostics Incorporated,2.5,CA,95610
28260,5700 Watt Ave,North Highlands,Planned Parenthood - North Highlands Health Center,3.0,CA,95660
28261,3439 Brookside Rd,Stockton,St. Josephs Women's Imaging Center,3.0,CA,95219
28262,3104 Ponte Morino Dr,Cameron Park,Center For Functional & Integrative Medicine,1.5,CA,95682
28263,83 Scripps Dr,Sacramento,Sutter Laboratory Ambulatory,5.0,CA,95825
28264,333 J St,Sacramento,Wong Center Walk-In Clinic,3.0,CA,95814
28265,2233 Watt Ave,Sacramento,Passport Health,2.5,CA,95825
28266,1111 Exposition Blvd,Sacramento,Sacramento Spine Treatment Center,2.5,CA,95815
28267,1478 Stone Point Dr,Roseville,Lifestyle Lift,3.0,CA,95661
28268,3405 El Camino Ave,Sacramento,The First Amendment,1.0,CA,95821
28269,515 Michigan Blvd,West Sacramento,We Care Medical Center,1.0,CA,95691
28270,2521 Stockton Blvd,Sacramento,UC Davis Medical Group-Otolaryngology,2.5,CA,95817
28271,3810 Rosin Ct,Sacramento,Peach Tree - North Sacramento,3.0,CA,95834
28272,3630 Mission Ave,Carmichael,Mission Carmichael Health Care Center,1.5,CA,95608
28273,2928 Eastern Ave,Sacramento,Sacramento Family Medical Clinic,3.0,CA,95821
28274,4501 X St,Sacramento,UC Davis Comprehensive Cancer Center,4.0,CA,95817
28275,2241 Sunset Blvd,Rocklin,Best Life Medical Center,2.0,CA,95765
28276,3946 Norwood Ave,Sacramento,Molina Medical Clinic,1.0,CA,95838
28277,8233 E Stockton Blvd,Sacramento,South Valley Community Health Center,1.0,CA,95828
28278,3300 Stockton Blvd,Sacramento,UC Davis Medical Center,2.5,CA,95820
28279,782 East Harding Way,Stockton,Dignity Health Medical Group-Stockton,1.0,CA,95205
28280,36860 Industrial Way,Sandy,Legacy Medical Group-Firwood,2.0,OR,97055
28281,2850 SE Powell Valley Rd,Gresham,Legacy-GoHealth Urgent Care - Gresham,2.5,OR,97045
28282,2075 NE Division St,Gresham,Rose City Urgent Care and Family Practice,1.5,OR,97030
28283,831 NW Council Dr,Gresham,Columbia Pain and Spine Institute,3.0,OR,97030
28284,24800 SE Stark St,Gresham,Legacy Laboratory Services,0.0,OR,97030
28285,2041 NE Burnside Rd,Gresham,Maple Leaf Medical,0.0,OR,97030
28286,24076 SE Stark,Gresham,Center For Men's & Women's Urology,1.0,OR,97030
28287,24900 SE Stark St,Gresham,Northwest Cardiovascular Institute,0.0,OR,97030
28288,10180 SE Sunnyside Rd,Clackamas,Kaiser Permanente Brookside Center,2.5,OR,97015
28289,1111 NE 99th Ave,Portland,The Oregon Clinic,3.5,OR,97220
28290,1900 SE McLoughlin Blvd,Oregon City,Legacy-GoHealth Urgent Care - Oregon City,4.0,OR,97045
28291,124 NE 181st Ave,Portland,The Wallace Medical Concern,1.5,OR,97230
28292,13518 SE 97th Ave,Clackamas,Northwest Sleep Health,4.0,OR,97015
28293,2020 SE 182nd Ave,Gresham,Rockwood Community Health Center,1.0,OR,97233
28294,12100 SE Stevens Ct,Clackamas,Kaiser Permanente Clackamas Eye Care,3.5,OR,97086
28295,1508 Division St,Oregon City,Northwest Primary Care - Oregon City,5.0,OR,97045
28296,10100 SE Sunnyside Road,Clackamas,Kaiser Permanente Mt. Talbert Medical Office,2.0,OR,97015
28297,4805 NE Glisan St,Portland,Providence Portland Medical Center,4.0,OR,97213
28298,3325 SE Hawthorne Blvd,Portland,ZOOM+Care - Hawthorne District,4.0,OR,97214
28299,5050 NE Hoyt St,Portland,The Oregon Clinic,3.0,OR,97213
28300,1111 NE 99th Ave,Portland,Providence Heart Clinic at The Oregon,5.0,OR,97220
28301,2722 NE 33rd Ave,Portland,Northwest Surrogacy Center,1.0,OR,97212
28302,11803 SE Mill Plain Blvd,Vancouver,CSL Plasma,1.0,WA,98684
28303,11670 Atwood Rd,Auburn,Chapa-De Indian Health,4.0,CA,95603
28304,3133 Professional Dr,Auburn,Quest Diagnostics,2.0,CA,95603
28305,11583 C Ave,Auburn,Placer County Medical Center,3.0,CA,95603
28306,3200 Bell Road,Auburn,Uc Davis Health System,1.5,CA,95603
28307,6100 Horseshoe Bar Rd,Loomis,Healing Secrets,0.0,CA,95650
28308,1900 Dresden Drive,Lincoln,Kaiser Permanente Lincoln Medical Offices,4.0,CA,95648
28309,6000 Fairway Dr,Rocklin,ScalpMP™,5.0,CA,95677
28310,1550 3rd St,Lincoln,Lincoln Meadows Care Center,1.0,CA,95648
28311,1840 Sierra Gardens Dr,Roseville,Kaiser Permanente Roseville Medical Center,4.5,CA,95661
28312,2261 Douglas Blvd,Roseville,UC Davis Medical Group-Roseville,3.0,CA,95661
28313,1680 E Roseville Pkwy,Roseville,Kaiser Permanente Optometry Center,3.5,CA,95661
28314,5 Medical Plaza Dr,Roseville,Roseville Community Health Center,1.5,CA,95661
28315,568 N Sunrise Ave,Roseville,Sutter Medical Foundation,3.0,CA,95661
28316,207 Ctr St,Roseville,Optimal Women's Wellness,5.0,CA,95678
28317,2110 Professional Dr,Roseville,DDI Imaging Center,5.0,CA,95661
28318,1130 Conroy Ln,Roseville,Northern California Fertility Medical Center,4.0,CA,95661
28319,568 N Sunrise Ave,Roseville,Ssoa Pt Roseville Sunrise,1.0,CA,95661
28320,1680 E Roseville Parkway,Roseville,Kaiser Permanente Medical Facilities,1.0,CA,95661
28321,1907 Douglas Blvd,Roseville,Med Care Medical Center,4.0,CA,95661
28322,1900 Dresden Drive,Lincoln,Kaiser Permanente Lincoln Medical Offices,4.0,CA,95648
28323,4112 E Commerce Way,Sacramento,Quest Diagnostics,2.5,CA,95834
28324,638 Cantrill Dr,Davis,Onsite Medical Service,4.5,CA,95618
28325,1650 Response Rd,Sacramento,Kaiser Permanente Point West Medical Offices,3.5,CA,95815
28326,930 Orchard Rd,Davis,UC Davis Student Health & Wellness Center,4.0,CA,95616
28327,2081 Bronze Star Dr,Woodland,Dignity Health Medical Foundation - Woodland,4.5,CA,95695
28328,5959 Greeneback Ln,Citrus Heights,EYEcenter Optometric,4.0,CA,95621
28329,9250 Fairway Dr,Roseville,"WellnessMart, MD",4.0,CA,95678
28330,5342 Dudley Blvd,McClellan,McClellan VA Outpatient Clinic,3.5,CA,95652
28331,520 Cottonwood St,Woodland,Planned Parenthood - Woodland Health Center,5.0,CA,95695
28332,2315 Stockton Blvd,Sacramento,UC Davis Medical Center,2.5,CA,95817
28333,2660 W Covell Blvd,Davis,UC Davis Medical Group,3.5,CA,95616
28334,6501 Coyle Ave,Carmichael,Mercy San Juan Medical Center,2.5,CA,95608
28335,1500 21st St,Sacramento,Cares Community Health,3.5,CA,95811
28336,550 W West Ranch View Dr,Rocklin,UC Davis Medical Group,3.0,CA,95765
28337,4700 Northgate Blvd,Sacramento,U.S. HealthWorks Medical Group,2.0,CA,95834
28338,1955 Cowell Blvd.,Davis,Kaiser Permanente Davis Medical Offices,3.5,CA,95618
28339,2805 J St,Sacramento,Pain Diagnostic & Treatment Center,5.0,CA,95816
28340,3234 Marysville Blvd,Sacramento,Molina Medical Clinic,2.0,CA,95815
28341,460 Plumas Blvd,Yuba City,Sutter North Medical Group,5.0,CA,95991
28342,1130 Conroy Ln,Roseville,Northern California Fertility Medical Center,4.0,CA,95661
28343,970 Plumas St,Yuba City,Fremont Medical Center,5.0,CA,95991
28344,1001 Riverside Ave.,Roseville,Kaiser Permanente Roseville Medical Offices - Riverside,3.0,CA,95678
28345,500 Jefferson Blvd,West Sacramento,Yolo County,5.0,CA,95605
28346,10725 International Drive,Rancho Cordova,Kaiser Permanente Rancho Cordova Medical Offices,3.0,CA,95670
28347,5767 Greenback Ln,Sacramento,Greenback Oaks Laboratory,4.5,CA,95841
28348,2801 K St,Sacramento,Fort Sutter Surgery Center,3.5,CA,95816
28349,3992 Foothills Blvd,Roseville,"Children's Dental Care - Michael A Staveris, DDS",5.0,CA,95747
28350,584 Kentucky Ave,Woodland,Safe Harbor Crisis House,2.0,CA,95695
28351,6960 Destiny Dr,Rocklin,Placer Private Physicians,5.0,CA,95677
28352,4010 Foothills Blvd,Roseville,Sutter Walk-In Care,3.0,CA,95747
28353,2261 Douglas Blvd,Roseville,UC Davis Medical Group-Roseville,3.0,CA,95661
28354,5700 Watt Ave,North Highlands,Planned Parenthood - North Highlands Health Center,3.0,CA,95660
28355,3810 Rosin Ct,Sacramento,Peach Tree - North Sacramento,3.0,CA,95834
28356,6000 Fairway Dr,Rocklin,ScalpMP™,5.0,CA,95677
28357,1792 Tribute Rd,Sacramento,Sacramento Maternal Fetal Medicine,2.5,CA,95815
28358,95 Scripps Dr,Sacramento,"Debra J Johnson, MD",5.0,CA,95825
28359,10535 Hospital Way,Mather,Sacramento VA Medical Center,3.5,CA,95655
28360,Mercy San Juan Medical Center,Sacramento,Mercy Sleep Center,3.0,CA,95821
28361,1675 Alhambra Blvd,Sacramento,U.S. HealthWorks Medical Group,1.5,CA,95816
28362,3441 Marysville Blvd,Sacramento,Sacramento Family Medical Center,1.5,CA,95838
28363,2120 Professional Dr,Roseville,Kaiser Permanente Roseville Medical Center,3.0,CA,95661
28364,207 Ctr St,Roseville,Optimal Women's Wellness,5.0,CA,95678
28365,1900 Point W Way,Sacramento,Optimal-Neurofeedback,5.0,CA,95815
28366,6622 Mercy Ct,Fair Oaks,Human Reconstruction,4.5,CA,95628
28367,3946 Norwood Ave,Sacramento,Molina Medical Clinic,1.0,CA,95838
28368,729 Sunrise Ave,Roseville,Planned Parenthood - Roseville Health Center,3.5,CA,95661
28369,3701 J St,Sacramento,Elica Health Centers,2.0,CA,95816
28370,2007 O St,Sacramento,American Heart Association,5.0,CA,95811
28371,5342 Dudley Blvd,McClellan,McClellan VA Outpatient Clinic,3.5,CA,95652
28372,5700 Watt Ave,North Highlands,Planned Parenthood - North Highlands Health Center,3.0,CA,95660
28373,5710 Watt Ave,North Highlands,Watt Avenue Medical Clinic,2.0,CA,95660
28374,5767 Greenback Ln,Sacramento,Greenback Oaks Laboratory,4.5,CA,95841
28375,6015 Watt Ave,North Highlands,North Highlands Community Health Center & Birth and Beyond,1.0,CA,95660
28376,Mercy San Juan Medical Center,Sacramento,Mercy Sleep Center,3.0,CA,95821
28377,6600 Madison Ave,Carmichael,"Terrence Robbins, DMD",3.5,CA,95608
28378,5959 Greenback Ln,Citrus Heights,Wellspace Health,2.0,CA,95621
28379,4156 Manzanita Avenue,Carmichael,MED7 at Work,1.0,CA,95608
28380,5255 Hemlock St,Sacramento,Sacramento Post-Acute,1.0,CA,95841
28381,1725 Professional Dr,Sacramento,Unilab Quest Diagnostics,2.0,CA,95825
28382,123 Commerce Cir,Sacramento,Broadway Medical Service & Supply,3.0,CA,95815
28383,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
28384,1907 Douglas Blvd,Roseville,Med Care Medical Center,4.0,CA,95661
28385,1840 Sierra Gardens Dr,Roseville,Kaiser Permanente Roseville Medical Center,4.5,CA,95661
28386,2261 Douglas Blvd,Roseville,UC Davis Medical Group-Roseville,3.0,CA,95661
28387,1130 Conroy Ln,Roseville,Northern California Fertility Medical Center,4.0,CA,95661
28388,2120 Professional Dr,Roseville,Kaiser Permanente Roseville Medical Center,3.0,CA,95661
28389,9250 Fairway Dr,Roseville,"WellnessMart, MD",4.0,CA,95678
28390,2110 Professional Dr,Roseville,DDI Imaging Center,5.0,CA,95661
28391,1660 E Roseville Pkwy,Roseville,Kaiser Permanente,5.0,CA,95661
28392,1680 E Roseville Pkwy,Roseville,Kaiser Permanente Optometry Center,3.5,CA,95661
28393,1001 Riverside Ave.,Roseville,Kaiser Permanente Roseville Medical Offices - Riverside,3.0,CA,95678
28394,729 Sunrise Ave,Roseville,Planned Parenthood - Roseville Health Center,3.5,CA,95661
28395,207 Ctr St,Roseville,Optimal Women's Wellness,5.0,CA,95678
28396,1101 Smith Ln,Roseville,Nivano Health,5.0,CA,95661
28397,6960 Destiny Dr,Rocklin,Placer Private Physicians,5.0,CA,95677
28398,1478 Stone Point Dr,Roseville,Lifestyle Lift,3.0,CA,95661
28399,300 Harding Blvd,Roseville,Central Valley Laser Center,1.5,CA,95678
28400,568 N Sunrise Ave,Roseville,Sutter Medical Foundation,3.0,CA,95661
28401,701 Sunrise Ave,Roseville,MED7 at Work,2.0,CA,95661
28402,7777 Sunrise Blvd,Citrus Heights,Molina Medical Clinic,1.0,CA,95610
28403,1680 E Roseville Parkway,Roseville,Kaiser Permanente Medical Facilities,1.0,CA,95661
28404,568 N Sunrise Ave,Roseville,Ssoa Pt Roseville Sunrise,1.0,CA,95661
28405,333 Sunrise Ave,Roseville,NorCal Hyperbarics,0.0,CA,95661
28406,5 Medical Plaza Dr,Roseville,Roseville Community Health Center,1.5,CA,95661
28407,2990 Lava Ridge Ct,Roseville,California Health Clinic,0.0,CA,95661
28408,1130 Conroy Ln,Roseville,Women In Care,0.0,CA,95661
28409,8863 Greenback Ln,Orangevale,Nation Laboratories,0.0,CA,95662
28410,13405 Folsom Blvd,Folsom,Alternative Wellness Solutions,5.0,CA,95630
28411,6197 Sunrise Blvd,Citrus Heights,Quest Diagnostics Incorporated,2.5,CA,95610
28412,510 Plaza Dr,Folsom,InVision 3D4D Ultrasound,4.0,CA,95630
28413,6651 Madison Ave,Carmichael,Med Center Medical Clinic,3.0,CA,95608
28414,421 Blue Ravine Rd,Folsom,EYEcenter Optometric,1.0,CA,95630
28415,1840 Sierra Gardens Dr,Roseville,Kaiser Permanente Roseville Medical Center,4.5,CA,95661
28416,1655 Creekside Drive,Folsom,Radiological Associates of Sacramento Medical Group,4.0,CA,95630
28417,2110 Professional Dr,Roseville,DDI Imaging Center,5.0,CA,95661
28418,729 Sunrise Ave,Roseville,Planned Parenthood - Roseville Health Center,3.5,CA,95661
28419,11220 Gold Express Dr,Gold River,Smart Healthcare Solutions,2.0,CA,95670
28420,1660 E Roseville Pkwy,Roseville,Kaiser Permanente,5.0,CA,95661
28421,6622 Mercy Ct,Fair Oaks,Human Reconstruction,4.5,CA,95628
28422,1680 E Roseville Parkway,Roseville,Kaiser Permanente Medical Facilities,1.0,CA,95661
28423,1478 Stone Point Dr,Roseville,Lifestyle Lift,3.0,CA,95661
28424,568 N Sunrise Ave,Roseville,Sutter Medical Foundation,3.0,CA,95661
28425,6347 Coyle Ave,Carmichael,Capitol Interventional Cardiology,2.5,CA,95608
28426,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
28427,6100 Horseshoe Bar Rd,Loomis,Healing Secrets,0.0,CA,95650
28428,6000 Fairway Dr,Rocklin,ScalpMP™,5.0,CA,95677
28429,9250 Fairway Dr,Roseville,"WellnessMart, MD",4.0,CA,95678
28430,1907 Douglas Blvd,Roseville,Med Care Medical Center,4.0,CA,95661
28431,2241 Sunset Blvd,Rocklin,Best Life Medical Center,2.0,CA,95765
28432,6960 Destiny Dr,Rocklin,Placer Private Physicians,5.0,CA,95677
28433,5 Medical Plaza Dr,Roseville,Roseville Community Health Center,1.5,CA,95661
28434,2120 Professional Dr,Roseville,Kaiser Permanente Roseville Medical Center,3.0,CA,95661
28435,3200 Bell Road,Auburn,Uc Davis Health System,1.5,CA,95603
28436,300 Harding Blvd,Roseville,Central Valley Laser Center,1.5,CA,95678
28437,11583 C Ave,Auburn,Placer County Medical Center,3.0,CA,95603
28438,1001 Riverside Ave.,Roseville,Kaiser Permanente Roseville Medical Offices - Riverside,3.0,CA,95678
28439,3992 Foothills Blvd,Roseville,"Children's Dental Care - Michael A Staveris, DDS",5.0,CA,95747
28440,4010 Foothills Blvd,Roseville,Sutter Walk-In Care,3.0,CA,95747
28441,1907 Douglas Blvd,Roseville,Med Care Medical Center,4.0,CA,95661
28442,1840 Sierra Gardens Dr,Roseville,Kaiser Permanente Roseville Medical Center,4.5,CA,95661
28443,11670 Atwood Rd,Auburn,Chapa-De Indian Health,4.0,CA,95603
28444,3919 Park Dr,El Dorado Hills,Sutter Walk-In Care,5.0,CA,95762
28445,2261 Douglas Blvd,Roseville,UC Davis Medical Group-Roseville,3.0,CA,95661
28446,2220 E Bidwell St,Folsom,"Christa Clark, MD, FACS",5.0,CA,95630
28447,6960 Destiny Dr,Rocklin,Placer Private Physicians,5.0,CA,95677
28448,2220 E Bidwell St,Folsom,Kaufman & Clark Plastic Surgery,4.5,CA,95630
28449,3133 Professional Dr,Auburn,Quest Diagnostics,2.0,CA,95603
28450,2120 Professional Dr,Roseville,Kaiser Permanente Roseville Medical Center,3.0,CA,95661
28451,5168 Honpie Rd,Placerville,Shingle Springs Health and Wellness Center,2.5,CA,95667
28452,1212 Coloma Way,Roseville,Sierra Pregnancy & Health,5.0,CA,95661
28453,1680 E Roseville Pkwy,Roseville,Kaiser Permanente Optometry Center,3.5,CA,95661
28454,1660 E Roseville Pkwy,Roseville,Kaiser Permanente,5.0,CA,95661
28455,13405 Folsom Blvd,Folsom,Alternative Wellness Solutions,5.0,CA,95630
28456,2110 Professional Dr,Roseville,DDI Imaging Center,5.0,CA,95661
28457,3200 Bell Road,Auburn,Uc Davis Health System,1.5,CA,95603
28458,11583 C Ave,Auburn,Placer County Medical Center,3.0,CA,95603
28459,1655 Creekside Drive,Folsom,Radiological Associates of Sacramento Medical Group,4.0,CA,95630
28460,3104 Ponte Morino Dr,Cameron Park,Center For Functional & Integrative Medicine,1.5,CA,95682
28461,6100 Horseshoe Bar Rd,Loomis,Healing Secrets,0.0,CA,95650
28462,510 Plaza Dr,Folsom,InVision 3D4D Ultrasound,4.0,CA,95630
28463,1478 Stone Point Dr,Roseville,Lifestyle Lift,3.0,CA,95661
28464,568 N Sunrise Ave,Roseville,Sutter Medical Foundation,3.0,CA,95661
28465,5 Medical Plaza Dr,Roseville,Roseville Community Health Center,1.5,CA,95661
28466,1680 E Roseville Parkway,Roseville,Kaiser Permanente Medical Facilities,1.0,CA,95661
28467,421 Blue Ravine Rd,Folsom,EYEcenter Optometric,1.0,CA,95630
28468,568 N Sunrise Ave,Roseville,Ssoa Pt Roseville Sunrise,1.0,CA,95661
28469,3581 Palmer Dr,Cameron Park,Marshall Cancer Resource Center,0.0,CA,95682
28470,5 Medical Plz,Roseville,Pulmonary Medicine Associates,1.5,CA,95677
28471,8863 Greenback Ln,Orangevale,Nation Laboratories,0.0,CA,95662
28472,2990 Lava Ridge Ct,Roseville,California Health Clinic,0.0,CA,95661
28473,1008 Riley St,Folsom,Health Street,0.0,CA,95630
28474,740 Oak Ave Pkwy,Folsom,Vitality Medical Laser and Skin Clinic,3.0,CA,95630
28475,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
28476,10535 Hospital Way,Mather,Sacramento VA Medical Center,3.5,CA,95655
28477,200 Mission Blvd,Jackson,Sutter Amador Hospital,3.0,CA,95642
28478,9250 Fairway Dr,Roseville,"WellnessMart, MD",4.0,CA,95678
28479,8110 Laguna Blvd,Elk Grove,UC Davis Medical Group-Elk Grove,3.0,CA,95758
28480,1100 Marshall Way,Placerville,Marshall Medical Center,3.0,CA,95667
28481,469 E North St,Manteca,St Judes Care Center,3.5,CA,95336
28482,5342 Dudley Blvd,McClellan,McClellan VA Outpatient Clinic,3.5,CA,95652
