ProviderID,HospitalName,Address,City,State,ZipCode,HospitalOverallRating,MortalityNationalComparison,SafetyOfCareNationalComparison,ReadmissionNationalComparison,PatientExperienceNationalComparison,EffectivenessOfCareNationalComparison,TimelinessOfCareNationalComparison,EfficientUseOfMedicalImagingNationalComparison,AverageEffectiveCareScore,AverageReadmissionScore,MortalityComp,SafetyOfCareComp,ReadmissionComp,PatientExperienceComp,EffectivenessOfCareComp,TimelinessOfCareComp,EfficientUseOfMedicalImagingComp,SafetyGrade,YelpRating,SafetyGradeNumeric
441309,MARSHALL MEDICAL CENTER,1080 NORTH ELLINGTON PARKWAY,LEWISBURG,TN,37091,Not Available,Not Available,Not Available,Not Available,Above the National average,Same as the National average,Above the National average,Not Available,85.66666666666667,15.666666666666664,,,,1.0,0.0,1.0,,,,
441310,RHEA MEDICAL CENTER,9400 RHEA COUNTY HIGHWAY,DAYTON,TN,37321,2,Same as the National average,Not Available,Same as the National average,Same as the National average,Not Available,Same as the National average,Same as the National average,77.1111111111111,16.47142857142857,0.0,,0.0,0.0,,0.0,0.0,,,
441311,TRISTAR ASHLAND CITY MEDICAL CENTER,313 NORTH MAIN ST,ASHLAND CITY,TN,37015,Not Available,Not Available,Not Available,Not Available,Not Available,Same as the National average,Above the National average,Not Available,66.08333333333333,17.7,,,,,0.0,1.0,,,,
441313,WELLMONT HANCOCK COUNTY HOSPITAL,1519 MAIN STREET HWY 33,SNEEDVILLE,TN,37869,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100.0,16.599999999999998,,,,,,,,,,
441314,LAUDERDALE COMMUNITY HOSPITAL,326 ASBURY AVENUE,RIPLEY,TN,38063,3,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Same as the National average,Not Available,76.0,16.34285714285714,0.0,,0.0,,,0.0,,,,
441316,CAMDEN GENERAL HOSPITAL,175 HOSPITAL DRIVE,CAMDEN,TN,38320,3,Same as the National average,Not Available,Same as the National average,Not Available,Same as the National average,Same as the National average,Not Available,86.8888888888889,16.514285714285712,0.0,,0.0,,0.0,0.0,,,,
441318,PIONEER COMMUNITY HOSPITAL OF SCOTT,18797 ALBERTA STREET,ONEIDA,TN,37841,3,Same as the National average,Not Available,Same as the National average,Not Available,Not Available,Same as the National average,Not Available,75.28571428571429,15.985714285714286,0.0,,0.0,,,0.0,,,,
450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC",1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,3,Same as the National average,Same as the National average,Same as the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,87.1,13.399999999999995,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,,,
450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,3,Same as the National average,Above the National average,Same as the National average,Below the National average,Below the National average,Below the National average,Same as the National average,157.11111111111111,13.37857142857143,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,,,
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,4,Above the National average,Above the National average,Above the National average,Below the National average,Same as the National average,Below the National average,Below the National average,96.16666666666669,12.914285714285715,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0,,,
450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,2,Same as the National average,Below the National average,Same as the National average,Below the National average,Above the National average,Below the National average,Same as the National average,97.28,14.425,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,,,
450042,PROVIDENCE HEALTH CENTER,6901 MEDICAL PARKWAY,WACO,TX,76712,2,Below the National average,Below the National average,Above the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,96.1875,14.157142857142858,-1.0,-1.0,1.0,0.0,0.0,-1.0,0.0,,,
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,6201 HARRY HINES BLVD,DALLAS,TX,75390,3,Same as the National average,Below the National average,Same as the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,95.375,13.135714285714286,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,,,
450054,SCOTT & WHITE MEDICAL CENTER - TEMPLE,2401 S  31ST ST,TEMPLE,TX,76508,4,Above the National average,Above the National average,Below the National average,Above the National average,Same as the National average,Below the National average,Above the National average,93.26315789473685,13.278571428571428,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,,,
450078,ANSON  HOSPITAL DISTRICT,101 AVENUE J,ANSON,TX,79501,3,Not Available,Not Available,Same as the National average,Not Available,Below the National average,Above the National average,Not Available,50.5,15.44,,,0.0,,-1.0,1.0,,,,
450079,BAYLOR MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,75061,4,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,95.2,13.292857142857144,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,,,
450085,GRAHAM REGIONAL MEDICAL CENTER,1301 MONTGOMERY ROAD,GRAHAM,TX,76450,4,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Same as the National average,Below the National average,87.26315789473685,14.3375,0.0,,0.0,1.0,0.0,0.0,-1.0,,,
450087,NORTH HILLS HOSPITAL,4401 BOOTH CALLOWAY ROAD,NORTH RICHLAND HILLS,TX,76180,4,Same as the National average,Above the National average,Above the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,95.33333333333331,13.421428571428569,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,
450090,NORTH TEXAS MEDICAL CENTER,1900 HOSPITAL BLVD,GAINESVILLE,TX,76240,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,75.375,15.414285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
450108,CONNALLY MEMORIAL MEDICAL CENTER,499 10TH STREET,FLORESVILLE,TX,78114,4,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Not Available,81.125,14.444444444444445,0.0,0.0,0.0,1.0,0.0,1.0,,,,
450119,SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,3,Above the National average,Above the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,100.56521739130434,13.2,1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,,,
450130,NIX HEALTH CARE SYSTEM,"414 NAVARRO, SUITE 600",SAN ANTONIO,TX,78205,3,Same as the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,Same as the National average,Same as the National average,86.73333333333332,13.65,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,,,
450143,SETON SMITHVILLE REGIONAL HOSPITAL,800 EAST HIGHWAY 71,SMITHVILLE,TX,78957,3,Same as the National average,Not Available,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,73.61538461538461,14.72857142857143,0.0,,0.0,,0.0,1.0,,,,
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE,ANDREWS,TX,79714,3,Not Available,Not Available,Same as the National average,Same as the National average,Below the National average,Above the National average,Not Available,56.53333333333333,15.339999999999998,,,0.0,0.0,-1.0,1.0,,,,
450147,DETAR HOSPITAL NAVARRO,506 E SAN ANTONIO ST,VICTORIA,TX,77902,3,Same as the National average,Same as the National average,Below the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,84.42105263157895,14.616666666666667,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,,,
450152,METROPLEX HOSPITAL,2201 S CLEAR CREEK ROAD,KILLEEN,TX,76542,3,Same as the National average,Same as the National average,Below the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,97.57894736842104,14.283333333333333,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,,,
450154,VAL VERDE REGIONAL MEDICAL CENTER,801 BEDELL AVE,DEL RIO,TX,78840,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Below the National average,81.44827586206897,14.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,
450155,HEREFORD REGIONAL MEDICAL CENTER,801 EAST THIRD,HEREFORD,TX,79045,3,Not Available,Not Available,Same as the National average,Not Available,Below the National average,Same as the National average,Not Available,70.2,16.14,,,0.0,,-1.0,0.0,,,,
450162,GRACE MEDICAL CENTER,2412 50TH ST,LUBBOCK,TX,79412,4,Not Available,Same as the National average,Same as the National average,Above the National average,Same as the National average,Same as the National average,Below the National average,87.77777777777777,12.775,,0.0,0.0,1.0,0.0,0.0,-1.0,,,
450177,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,TX,78801,4,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,81.0,13.963636363636365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,
450178,PECOS COUNTY MEMORIAL HOSPITAL,387 WEST I 10,FORT STOCKTON,TX,79735,3,Same as the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Not Available,74.5625,16.571428571428573,0.0,0.0,-1.0,0.0,-1.0,0.0,,,,
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,3,Same as the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,Above the National average,Not Available,70.28571428571429,14.61,0.0,0.0,0.0,-1.0,0.0,1.0,,,,
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6720 BERTNER,HOUSTON,TX,77030,2,Above the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Below the National average,101.26315789473685,13.392857142857142,1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,,,
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,501 S RAGSDALE,JACKSONVILLE,TX,75766,3,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Same as the National average,Above the National average,Not Available,82.2,14.6375,0.0,0.0,0.0,0.0,0.0,1.0,,,,
450209,NORTHWEST TEXAS HOSPITAL,1501 COULTER ROAD,AMARILLO,TX,79106,3,Same as the National average,Below the National average,Above the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,99.2608695652174,13.121428571428574,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,,,
450210,ETMC CARTHAGE,409 WEST COTTAGE,CARTHAGE,TX,75633,3,Same as the National average,Not Available,Same as the National average,Not Available,Below the National average,Above the National average,Same as the National average,76.2,16.271428571428572,0.0,,0.0,,-1.0,1.0,0.0,,,
450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS,1201 WEST FRANK STREET,LUFKIN,TX,75901,3,Same as the National average,Above the National average,Above the National average,Below the National average,Below the National average,Below the National average,Below the National average,91.29166666666669,13.37142857142857,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,
450214,GULF COAST MEDICAL CENTER,10141 US 59 NORTH,WHARTON,TX,77488,3,Same as the National average,Not Available,Same as the National average,Not Available,Below the National average,Same as the National average,Not Available,83.55555555555556,15.428571428571429,0.0,,0.0,,-1.0,0.0,,,,
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,200 W OLLIE,LLANO,TX,78643,4,Same as the National average,Not Available,Same as the National average,Above the National average,Same as the National average,Above the National average,Same as the National average,67.57142857142857,15.342857142857143,0.0,,0.0,1.0,0.0,1.0,0.0,,,
450221,MEMORIAL HOSPITAL,224 E SECOND STREET,DUMAS,TX,79029,4,Same as the National average,Not Available,Same as the National average,Same as the National average,Same as the National average,Above the National average,Not Available,70.2,15.3,0.0,,0.0,0.0,0.0,1.0,,,,
450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,79601,4,Same as the National average,Above the National average,Above the National average,Same as the National average,Same as the National average,Below the National average,Same as the National average,97.23529411764706,13.2,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,,,
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,3,Same as the National average,Not Available,Same as the National average,Not Available,Below the National average,Above the National average,Same as the National average,62.058823529411775,15.37142857142857,0.0,,0.0,,-1.0,1.0,0.0,,,
450237,CHRISTUS SANTA ROSA HOSPITAL,333 NORTH SANTA ROSA STEET,SAN ANTONIO,TX,78207,4,Same as the National average,Same as the National average,Above the National average,Below the National average,Same as the National average,Below the National average,Above the National average,87.15384615384615,13.235714285714286,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,,,
450241,FAITH COMMUNITY HOSPITAL,215 CHISHOLM TRAIL,JACKSBORO,TX,76458,Not Available,Not Available,Not Available,Not Available,Not Available,Below the National average,Above the National average,Not Available,53.7,16.099999999999998,,,,,-1.0,1.0,,,,
450243,HAMLIN MEMORIAL HOSPITAL,632 N W SECOND STREET,HAMLIN,TX,79520,Not Available,Not Available,Not Available,Not Available,Not Available,Same as the National average,Above the National average,Not Available,63.5,16.03333333333333,,,,,0.0,1.0,,,,
450253,BELLVILLE GENERAL HOSPITAL,44 N CUMMINGS,BELLVILLE,TX,77418,3,Not Available,Not Available,Same as the National average,Not Available,Below the National average,Same as the National average,Not Available,62.0,15.12,,,0.0,,-1.0,0.0,,,,
450271,WISE REGIONAL HEALTH SYSTEM,2000 S FM 51,DECATUR,TX,76234,3,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Above the National average,Same as the National average,87.73333333333332,13.664285714285713,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,
450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,TX,77054,2,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,Below the National average,Same as the National average,132.47619047619048,15.045454545454545,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,,,
450293,FRIO REGIONAL HOSPITAL,200 S IH 35,PEARSALL,TX,78061,Not Available,Not Available,Not Available,Not Available,Not Available,Same as the National average,Same as the National average,Not Available,65.85714285714286,16.966666666666665,,,,,0.0,0.0,,,,
450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,3,Same as the National average,Same as the National average,Same as the National average,Above the National average,Same as the National average,Above the National average,Not Available,77.0625,13.707142857142856,0.0,0.0,0.0,1.0,0.0,1.0,,,,
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,79553,3,Not Available,Not Available,Same as the National average,Not Available,Same as the National average,Above the National average,Not Available,52.111111111111114,15.4,,,0.0,,0.0,1.0,,,,
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,3,Same as the National average,Below the National average,Above the National average,Below the National average,Same as the National average,Same as the National average,Below the National average,81.0,14.945454545454545,0.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,,,
