,Address,City,Name,Rating,State,ZipCode
29012,10423 Old Placerville Rd,Sacramento,Rancho Cordova Community Health Center,1.0,CA,95827
29013,1106 Windfield Way,El Dorado Hills,Beyond Medicine And Rehabilitation,1.0,CA,95762
29014,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
29015,200 Mission Blvd,Jackson,Sutter Amador Hospital,3.0,CA,95642
29016,1100 Marshall Way,Placerville,Marshall Medical Center,3.0,CA,95667
29017,3070 Camino Heights Dr,Camino,Western Sierra Medical Center,3.0,CA,95709
29018,5168 Honpie Rd,Placerville,Shingle Springs Health and Wellness Center,2.5,CA,95667
29019,3919 Park Dr,El Dorado Hills,Sutter Walk-In Care,5.0,CA,95762
29020,2155 Iron Point Road,Folsom,Kaiser Permanente Folsom Medical Offices,3.0,CA,95630
29021,10535 Hospital Way,Mather,Sacramento VA Medical Center,3.5,CA,95655
29022,4341 Golden Ctr Dr,Placerville,Marshall Sierra Primary Medicine,3.0,CA,95667
29023,9250 Fairway Dr,Roseville,"WellnessMart, MD",4.0,CA,95678
29024,11670 Atwood Rd,Auburn,Chapa-De Indian Health,4.0,CA,95603
29025,El Camino Medical Clinic,Rocklin,Henry J Low MD,5.0,CA,95765
29026,1000 Greenley Rd,Sonora,Sonora Regional Medical Center,3.0,CA,95370
29027,6960 Destiny Dr,Rocklin,Placer Private Physicians,5.0,CA,95677
29028,3133 Professional Dr,Auburn,Quest Diagnostics,2.0,CA,95603
29029,7777 Sunrise Blvd,Citrus Heights,Molina Medical Clinic,1.0,CA,95610
29030,11220 Gold Express Dr,Gold River,Smart Healthcare Solutions,2.0,CA,95670
29031,1660 E Roseville Pkwy,Roseville,Kaiser Permanente,5.0,CA,95661
29032,6622 Mercy Ct,Fair Oaks,Human Reconstruction,4.5,CA,95628
29033,1212 Coloma Way,Roseville,Sierra Pregnancy & Health,5.0,CA,95661
29034,729 Sunrise Ave,Roseville,Planned Parenthood - Roseville Health Center,3.5,CA,95661
29035,1101 Smith Ln,Roseville,Nivano Health,5.0,CA,95661
29036,550 W West Ranch View Dr,Rocklin,UC Davis Medical Group,3.0,CA,95765
29037,6197 Sunrise Blvd,Citrus Heights,Quest Diagnostics Incorporated,2.5,CA,95610
29038,1090 3rd St,South Lake Tahoe,Barton Family Medicine,1.0,CA,96150
29039,1106 Windfield Way,El Dorado Hills,Beyond Medicine And Rehabilitation,1.0,CA,95762
29040,1478 Stone Point Dr,Roseville,Lifestyle Lift,3.0,CA,95661
29041,701 Sunrise Ave,Roseville,MED7 at Work,2.0,CA,95661
29042,20601 W Paoli Ln,Weimar,Weimar Family Care,1.0,CA,95736
29043,2241 Sunset Blvd,Rocklin,Best Life Medical Center,2.0,CA,95765
29044,6000 Fairway Dr,Rocklin,Biomechanics Chiropractic Clinic,3.5,CA,95677
29045,3630 Mission Ave,Carmichael,Mission Carmichael Health Care Center,1.5,CA,95608
29046,2928 Eastern Ave,Sacramento,Sacramento Family Medical Clinic,3.0,CA,95821
29047,521 S Ham Ln Ste F,Lodi,Lodi Outpatient Surgical Center,5.0,CA,95242
29048,5 Medical Plz,Roseville,Pulmonary Medicine Associates,1.5,CA,95677
29049,9261 Folsom Blvd,Sacramento,U.S. HealthWorks Medical Group,1.0,CA,95826
29050,6347 Coyle Ave,Carmichael,Capitol Interventional Cardiology,2.5,CA,95608
29051,1600 Medical Pkwy,Carson City,Carson Tahoe Regional Medical Center,2.5,NV,89703
29052,1721 E Hammer Ln,Stockton,Community Medical Center,2.0,CA,95210
29053,3031 W March Ln,Stockton,Tate Diagnostic,3.5,CA,95219
29054,701 E Channel St,Stockton,Community Medical Centers,1.5,CA,95202
29055,4555 Precissi Ln,Stockton,Planned Parenthood - North Clinic,2.5,CA,95207
29056,2333 W March Ln,Stockton,March Lane Quik Care,1.0,CA,95207
29057,3439 Brookside Rd,Stockton,St. Josephs Women's Imaging Center,3.0,CA,95219
29058,7373 West Ln,Stockton,Kaiser Permanente Occupational Health,1.0,CA,95210
29059,782 East Harding Way,Stockton,Dignity Health Medical Group-Stockton,1.0,CA,95205
29060,2531 N California St,Stockton,Pacific Coast Medical Clinic,1.0,CA,95204
29061,2488 N California St,Stockton,Alpine Orthopedic Medical Group,1.0,CA,95204
29062,604 W Washington St,Carson City,Lab,2.0,NV,89703
29063,1801 E March Ln,Stockton,Co Occupational Medical Partners,1.0,CA,95210
29064,3244 Brookside Rd,Stockton,Stockton Hearing & Speech Center,3.0,CA,95219
29065,200 Mission Blvd,Jackson,Sutter Amador Hospital,3.0,CA,95642
29066,1100 Marshall Way,Placerville,Marshall Medical Center,3.0,CA,95667
29067,5168 Honpie Rd,Placerville,Shingle Springs Health and Wellness Center,2.5,CA,95667
29068,3919 Park Dr,El Dorado Hills,Sutter Walk-In Care,5.0,CA,95762
29069,2155 Iron Point Road,Folsom,Kaiser Permanente Folsom Medical Offices,3.0,CA,95630
29070,3070 Camino Heights Dr,Camino,Western Sierra Medical Center,3.0,CA,95709
29071,4341 Golden Ctr Dr,Placerville,Marshall Sierra Primary Medicine,3.0,CA,95667
29072,10535 Hospital Way,Mather,Sacramento VA Medical Center,3.5,CA,95655
29073,2220 E Bidwell St,Folsom,"Christa Clark, MD, FACS",5.0,CA,95630
29074,510 Plaza Dr,Folsom,InVision 3D4D Ultrasound,4.0,CA,95630
29075,1655 Creekside Drive,Folsom,Radiological Associates of Sacramento Medical Group,4.0,CA,95630
29076,1106 Windfield Way,El Dorado Hills,Beyond Medicine And Rehabilitation,1.0,CA,95762
29077,8110 Laguna Blvd,Elk Grove,UC Davis Medical Group-Elk Grove,3.0,CA,95758
29078,11220 Gold Express Dr,Gold River,Smart Healthcare Solutions,2.0,CA,95670
29079,421 Blue Ravine Rd,Folsom,EYEcenter Optometric,1.0,CA,95630
29080,9250 Fairway Dr,Roseville,"WellnessMart, MD",4.0,CA,95678
29081,6622 Mercy Ct,Fair Oaks,Human Reconstruction,4.5,CA,95628
29082,6197 Sunrise Blvd,Citrus Heights,Quest Diagnostics Incorporated,2.5,CA,95610
29083,1660 E Roseville Pkwy,Roseville,Kaiser Permanente,5.0,CA,95661
29084,6960 Destiny Dr,Rocklin,Placer Private Physicians,5.0,CA,95677
29085,5342 Dudley Blvd,McClellan,McClellan VA Outpatient Clinic,3.5,CA,95652
29086,729 Sunrise Ave,Roseville,Planned Parenthood - Roseville Health Center,3.5,CA,95661
29087,Mercy San Juan Medical Center,Sacramento,Mercy Sleep Center,3.0,CA,95821
29088,777 Campus Commons Rd,Sacramento,Davita,5.0,CA,95825
29089,1478 Stone Point Dr,Roseville,Lifestyle Lift,3.0,CA,95661
29090,3630 Mission Ave,Carmichael,Mission Carmichael Health Care Center,1.5,CA,95608
29091,2233 Watt Ave,Sacramento,Passport Health,2.5,CA,95825
29092,2928 Eastern Ave,Sacramento,Sacramento Family Medical Clinic,3.0,CA,95821
29093,83 Scripps Dr,Sacramento,Sutter Laboratory Ambulatory,5.0,CA,95825
29094,3405 El Camino Ave,Sacramento,The First Amendment,1.0,CA,95821
29095,4860 Y St,Sacramento,Lawrence J Ellison Ambulatory Care Center,5.0,CA,95817
29096,8233 E Stockton Blvd,Sacramento,South Valley Community Health Center,1.0,CA,95828
29097,1900 Point W Way,Sacramento,Optimal-Neurofeedback,5.0,CA,95815
29098,3701 J St,Sacramento,Elica Health Centers,2.0,CA,95816
29099,5700 Watt Ave,North Highlands,Planned Parenthood - North Highlands Health Center,3.0,CA,95660
29100,550 W West Ranch View Dr,Rocklin,UC Davis Medical Group,3.0,CA,95765
29101,15 Business Pkwy,Sacramento,Sacramento Occupational Medical Group,3.0,CA,95820
29102,2725 Capitol Ave,Sacramento,Sutter Capitol Pavilion,5.0,CA,95816
29103,4112 E Commerce Way,Sacramento,Quest Diagnostics,2.5,CA,95834
29104,3133 Professional Dr,Auburn,Quest Diagnostics,2.0,CA,95603
29105,6347 Coyle Ave,Carmichael,Capitol Interventional Cardiology,2.5,CA,95608
29106,1721 E Hammer Ln,Stockton,Community Medical Center,2.0,CA,95210
29107,2241 Sunset Blvd,Rocklin,Best Life Medical Center,2.0,CA,95765
29108,2521 Stockton Blvd,Sacramento,UC Davis Medical Group-Otolaryngology,2.5,CA,95817
29109,1111 Exposition Blvd,Sacramento,Sacramento Spine Treatment Center,2.5,CA,95815
29110,5524 Assembly Ct,Sacramento,Sacramento Community Clinic,1.0,CA,95823
29111,4501 X St,Sacramento,UC Davis Comprehensive Cancer Center,4.0,CA,95817
29112,3300 Stockton Blvd,Sacramento,UC Davis Medical Center,2.5,CA,95820
29113,500 Jefferson Blvd,West Sacramento,Yolo County,5.0,CA,95605
29114,701 E Channel St,Stockton,Community Medical Centers,1.5,CA,95202
29115,10305 Promenade Parkway,Elk Grove,Kaiser Permanente Elk Grove Promenade Medical Office,4.5,CA,95757
29116,4810 Elk Grove Blvd,Elk Grove,Sutter Walk-In Care,3.5,CA,95758
29117,10200 Trinity Pkwy,Stockton,Trinity Urgent Care,2.5,CA,95219
29118,631 S Ham Ln,Lodi,Lodi Physical Therapy,5.0,CA,95242
29119,8110 Laguna Blvd,Elk Grove,UC Davis Medical Group-Elk Grove,3.0,CA,95758
29120,9267 Laguna Springs Dr,Elk Grove,BloodSource Elk Grove,4.5,CA,95758
29121,2505 W Hammer Ln,Stockton,Sutter Gould Medical Foundation,3.5,CA,95209
29122,9717 Elk Grove Florin Rd,Elk Grove,Sacramento Family Medical Clinic,2.5,CA,95624
29123,7373 West Lane,Stockton,Kaiser Permanente Stockton Medical Offices,2.5,CA,95210
29124,638 Cantrill Dr,Davis,Onsite Medical Service,4.5,CA,95618
29125,645 W Harding Way,Stockton,Pacific Complementary Medicine Center,4.5,CA,95204
29126,10200 Trinity Pkwy,Stockton,Lodi Health Trinity Family and Specialty Care,1.0,CA,95219
29127,8120 Timberlake Way,Sacramento,Procedure Center of Southern Sacramento,5.0,CA,95823
29128,6600 Bruceville Rd,Sacramento,Kaiser Dan B Moore,3.5,CA,95823
29129,2291 W March Ln,Stockton,Quest Diagnostics Incorporated,3.5,CA,95207
29130,5601 Deer Valley Rd,Antioch,Kaiser Permanente,3.5,CA,94531
29131,Sutter East Bay Medical Foundation,Antioch,Sutter Urgent Care - Antioch,4.0,CA,94531
29132,1721 E Hammer Ln,Stockton,Community Medical Center,2.0,CA,95210
29133,1800 N. California Street,Stockton,St Joseph's Medical Center,2.5,CA,95204
29134,3700  Delta Fair Blvd,Antioch,Scan 3D 4D Imaging,3.0,CA,94509
29135,8233 E Stockton Blvd,Sacramento,South Valley Community Health Center,1.0,CA,95828
29136,7275 E Southgate Dr,Sacramento,No Drugs,5.0,CA,95823
29137,701 E Channel St,Stockton,Community Medical Centers,1.5,CA,95202
29138,1801 E March Ln,Stockton,Quest Diagnostics Incorporated,5.0,CA,95210
29139,4555 Precissi Ln,Stockton,Planned Parenthood - North Clinic,2.5,CA,95207
29140,2333 W March Ln,Stockton,March Lane Quik Care,1.0,CA,95207
29141,3450 Hillcrest Ave,Antioch,Antioch Medical Imaging,3.0,CA,94509
29142,St Vincent de Paul,Pittsburg,RotaCare Free Medical Clinic,5.0,CA,94565
29143,3439 Brookside Rd,Stockton,St. Josephs Women's Imaging Center,3.0,CA,95219
29144,7551 Timberlake Way,Sacramento,Hanger Clinic,2.0,CA,95823
29145,2311 Loveridge Rd,Pittsburg,Pittsburg Health Center,3.0,CA,94565
29146,8322 Ferguson Ave,Sacramento,Timberlake Respiratory Care & Home Medical Equipment,2.0,CA,95828
29147,2730 Stockton Blvd,Sacramento,UC Davis Health System,2.5,CA,95817
29148,171 Sand Creek Rd,Brentwood,Brentwood Health Center,2.5,CA,94513
29149,4900 Broadway,Sacramento,UC Davis Center for Professional Practice of Nursing,5.0,CA,95820
29150,3600 Power Inn Rd,Sacramento,Comprehensive Medical Center,4.0,CA,95826
29151,3415 Martin Luther King Jr Blvd,Sacramento,The Effort Oakpark Clinic,4.0,CA,95817
29152,4860 Y St,Sacramento,Lawrence J Ellison Ambulatory Care Center,5.0,CA,95817
29153,2252 45th St,Sacramento,UC Davis Health System,4.0,CA,95817
29154,2315 Stockton Blvd,Sacramento,UC Davis Medical Group-Emergency Medicine,3.5,CA,95817
29155,1414 N California St,Stockton,Family Health Center,4.0,CA,95202
29156,2400 Balfour Rd Ste 100,Brentwood,"John Muir Health Outpatient Center, Brentwood",3.0,CA,94513
29157,1001 Pittsburg-Antioch Hwy,Pittsburg,Concentra Medical Clinic,2.0,CA,94565
29158,678 N Wilson Way,Stockton,Planned Parenthood - Eastland Plaza Health Center,2.0,CA,95205
29159,5524 Assembly Ct,Sacramento,Sacramento Community Clinic,1.0,CA,95823
29160,California Avenue at Beckett Hall Circle,Davis,UC Davis Cowell Student Health Center,5.0,CA,95616
29161,2087 Grand Canal Blvd,Stockton,NMCI Medical Clinic,5.0,CA,95207
29162,1801 E March Ln,Stockton,Sutter Gould Medical Foundation,1.0,CA,95210
29163,2521 Stockton Blvd,Sacramento,UC Davis Medical Group-Otolaryngology,2.5,CA,95817
29164,4501 X St,Sacramento,UC Davis Comprehensive Cancer Center,4.0,CA,95817
29165,3700 Vaca Valley Pkwy,Vacaville,Kaiser Permanente Medical Offices,3.0,CA,95688
29166,421 Nut Tree Rd,Vacaville,NorthBay Center for Primary Care - Vacaville,2.0,CA,95687
29167,1006 Nut Tree Rd,Vacaville,The Surgery Center at NorthBay VacaValley,1.5,CA,95687
29168,81 Cernon St,Vacaville,SportRehab Physical Therapy & Rehabilitation,5.0,CA,95688
29169,2458 Hilborn Rd,Fairfield,NorthBay Care 'til 8 - Fairfield,1.0,CA,94534
29170,171 Butcher Rd,Vacaville,First Choice Medical and Surgical Associates,3.0,CA,95687
29171,1 Quality Dr,Vacaville,Kaiser Permanente Vacaville Pharmacy,1.5,CA,95688
29172,2050 Peabody Rd,Vacaville,Bay Sleep Clinic,5.0,CA,95687
29173,301 Dickson Hill Rd,Fairfield,Travis Family Optometry,4.5,CA,94533
29174,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
29175,3700 Vaca Valley Pkwy,Vacaville,Kaiser Permanente Medical Offices,3.0,CA,95688
29176,101 Bodin Cir,Fairfield,David Grant USAF Medical Center,3.5,CA,94535
29177,1200 B Gale Wilson Blvd,Fairfield,NorthBay Medical Center,3.0,CA,94533
29178,1313 Travis Boulevard,Fairfield,CityMed Urgent Care,4.5,CA,94533
29179,1550 Gateway Blvd.,Fairfield,Kaiser Permanente Fairfield Medical Offices,2.5,CA,94533
29180,421 Nut Tree Rd,Vacaville,NorthBay Center for Primary Care - Vacaville,2.0,CA,95687
29181,81 Cernon St,Vacaville,SportRehab Physical Therapy & Rehabilitation,5.0,CA,95688
29182,171 Butcher Rd,Vacaville,First Choice Medical and Surgical Associates,3.0,CA,95687
29183,1006 Nut Tree Rd,Vacaville,The Surgery Center at NorthBay VacaValley,1.5,CA,95687
29184,103 Bodin Cir,Fairfield,Fairfield Outpatient Clinic - VA Northern California Health Care,3.5,CA,94535
29185,1 Quality Dr,Vacaville,Kaiser Permanente Vacaville Pharmacy,1.5,CA,95688
29186,2458 Hilborn Rd,Fairfield,NorthBay Care 'til 8 - Fairfield,1.0,CA,94534
29187,301 Dickson Hill Rd,Fairfield,Travis Family Optometry,4.5,CA,94533
29188,1325 Travis Blvd,Fairfield,Planned Parenthood - Fairfield Health Center,4.0,CA,94533
29189,1525 Webster St,Fairfield,Intercommunity Medical Group,1.0,CA,94533
29190,2050 Peabody Rd,Vacaville,Bay Sleep Clinic,5.0,CA,95687
29191,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
29192,200 Mission Blvd,Jackson,Sutter Amador Hospital,3.0,CA,95642
29193,1100 Marshall Way,Placerville,Marshall Medical Center,3.0,CA,95667
29194,3070 Camino Heights Dr,Camino,Western Sierra Medical Center,3.0,CA,95709
29195,1001 Broadway,Jackson,Tobacco Reduction,0.0,CA,95642
29196,223 Clinton Rd,Jackson,Amador Surgery Center,0.0,CA,95642
29197,5168 Honpie Rd,Placerville,Shingle Springs Health and Wellness Center,2.5,CA,95667
29198,4341 Golden Ctr Dr,Placerville,Marshall Sierra Primary Medicine,3.0,CA,95667
29199,490 Post St,San Francisco,Helix Mobile Wellness And Research,5.0,CA,94102
29200,10305 Promenade Parkway,Elk Grove,Kaiser Permanente Elk Grove Promenade Medical Office,4.5,CA,95757
29201,2505 W Hammer Ln,Stockton,Sutter Gould Medical Foundation,3.5,CA,95209
29202,10200 Trinity Pkwy,Stockton,Trinity Urgent Care,2.5,CA,95219
29203,930 Orchard Rd,Davis,UC Davis Student Health & Wellness Center,4.0,CA,95616
29204,8110 Laguna Blvd,Elk Grove,UC Davis Medical Group-Elk Grove,3.0,CA,95758
29205,101 Bodin Cir,Fairfield,David Grant USAF Medical Center,3.5,CA,94535
29206,638 Cantrill Dr,Davis,Onsite Medical Service,4.5,CA,95618
29207,6600 Bruceville Road,Sacramento,Kaiser Permanente South Sacramento Medical Center,3.5,CA,95823
29208,4810 Elk Grove Blvd,Elk Grove,Sutter Walk-In Care,3.5,CA,95758
29209,9267 Laguna Springs Dr,Elk Grove,BloodSource Elk Grove,4.5,CA,95758
29210,3700 Vaca Valley Pkwy,Vacaville,Kaiser Permanente Medical Offices,3.0,CA,95688
29211,Sutter East Bay Medical Foundation,Antioch,Sutter Urgent Care - Antioch,4.0,CA,94531
29212,5601 Deer Valley Rd,Antioch,Kaiser Permanente,3.5,CA,94531
29213,7373 West Lane,Stockton,Kaiser Permanente Stockton Medical Offices,2.5,CA,95210
29214,3700  Delta Fair Blvd,Antioch,Scan 3D 4D Imaging,3.0,CA,94509
29215,1955 Cowell Blvd.,Davis,Kaiser Permanente Davis Medical Offices,3.5,CA,95618
29216,9717 Elk Grove Florin Rd,Elk Grove,Sacramento Family Medical Clinic,2.5,CA,95624
29217,645 W Harding Way,Stockton,Pacific Complementary Medicine Center,4.5,CA,95204
29218,3400 Delta Fair Blvd.,Antioch,Kaiser Permanente Delta Fair Medical Offices,2.5,CA,94509
29219,631 S Ham Ln,Lodi,Lodi Physical Therapy,5.0,CA,95242
29220,3450 Hillcrest Ave,Antioch,Antioch Medical Imaging,3.0,CA,94509
29221,St Vincent de Paul,Pittsburg,RotaCare Free Medical Clinic,5.0,CA,94565
29222,6600 Bruceville Rd,Sacramento,Kaiser Dan B Moore,3.5,CA,95823
29223,2291 W March Ln,Stockton,Quest Diagnostics Incorporated,3.5,CA,95207
29224,8120 Timberlake Way,Sacramento,Procedure Center of Southern Sacramento,5.0,CA,95823
29225,2311 Loveridge Rd,Pittsburg,Pittsburg Health Center,3.0,CA,94565
29226,103 Bodin Cir,Fairfield,Fairfield Outpatient Clinic - VA Northern California Health Care,3.5,CA,94535
29227,171 Sand Creek Rd,Brentwood,Brentwood Health Center,2.5,CA,94513
29228,3715 Railroad Ave,Pittsburg,Planned Parenthood - Pittsburg Health Center,4.5,CA,94565
29229,1001 Pittsburg-Antioch Hwy,Pittsburg,Concentra Medical Clinic,2.0,CA,94565
29230,7275 E Southgate Dr,Sacramento,No Drugs,5.0,CA,95823
29231,1800 N. California Street,Stockton,St Joseph's Medical Center,2.5,CA,95204
29232,5167 Clatyon Rd,Concord,Options For Women Of California,5.0,CA,94521
29233,1721 E Hammer Ln,Stockton,Community Medical Center,2.0,CA,95210
29234,10200 Trinity Pkwy,Stockton,Lodi Health Trinity Family and Specialty Care,1.0,CA,95219
29235,2400 Balfour Rd Ste 100,Brentwood,"John Muir Health Outpatient Center, Brentwood",3.0,CA,94513
29236,1006 Nut Tree Rd,Vacaville,The Surgery Center at NorthBay VacaValley,1.5,CA,95687
29237,3132 W.  March Lane,Stockton,Dignity Health Medical Group-Stockton,2.0,CA,95219
29238,8233 E Stockton Blvd,Sacramento,South Valley Community Health Center,1.0,CA,95828
29239,2333 W March Ln,Stockton,March Lane Quik Care,1.0,CA,95207
29240,4555 Precissi Ln,Stockton,Planned Parenthood - North Clinic,2.5,CA,95207
29241,3439 Brookside Rd,Stockton,St. Josephs Women's Imaging Center,3.0,CA,95219
29242,8322 Ferguson Ave,Sacramento,Timberlake Respiratory Care & Home Medical Equipment,2.0,CA,95828
29243,7215 55th St,Sacramento,Molina Medical Clinic,1.0,CA,95823
29244,1801 E March Ln,Stockton,Quest Diagnostics Incorporated,5.0,CA,95210
29245,3415 Martin Luther King Jr Blvd,Sacramento,The Effort Oakpark Clinic,4.0,CA,95817
29246,7551 Timberlake Way,Sacramento,Hanger Clinic,2.0,CA,95823
29247,701 E Channel St,Stockton,Community Medical Centers,1.5,CA,95202
29248,4900 Broadway,Sacramento,UC Davis Center for Professional Practice of Nursing,5.0,CA,95820
29249,California Avenue at Beckett Hall Circle,Davis,UC Davis Cowell Student Health Center,5.0,CA,95616
29250,500 Jefferson Blvd,West Sacramento,Yolo County,5.0,CA,95605
29251,1500 21st St,Sacramento,Cares Community Health,3.5,CA,95811
29252,1125 10th St,Sacramento,Planned Parenthood - Capitol Plaza Health Center,3.0,CA,95814
29253,515 Michigan Blvd,West Sacramento,We Care Medical Center,1.0,CA,95691
29254,2825 Capitol Ave,Sacramento,Sutter Medical Center,3.0,CA,95816
29255,2315 Stockton Blvd,Sacramento,UC Davis Medical Center,2.5,CA,95817
29256,2805 J St,Sacramento,Pain Diagnostic & Treatment Center,5.0,CA,95816
29257,333 J St,Sacramento,Wong Center Walk-In Clinic,3.0,CA,95814
29258,2801 K St,Sacramento,Fort Sutter Surgery Center,3.5,CA,95816
29259,2007 O St,Sacramento,American Heart Association,5.0,CA,95811
29260,1675 Alhambra Blvd,Sacramento,U.S. HealthWorks Medical Group,1.5,CA,95816
29261,2725 Capitol Ave,Sacramento,Sutter Diagnostic Imaging,4.5,CA,95816
29262,1820 J St,Sacramento,Wellspace Health,1.5,CA,95811
29263,201 29th St,Sacramento,Planned Parenthood - B Street Health Center,2.5,CA,95816
29264,Sutter Medical Center Sacramento,Sacramento,Anderson Lucchetti Women's & Children's Center,5.0,CA,95816
29265,2600 L St,Sacramento,Midtown Oaks Post-Acute,3.0,CA,95816
29266,2730 Stockton Blvd,Sacramento,UC Davis Health System,2.5,CA,95817
29267,3415 Martin Luther King Jr Blvd,Sacramento,The Effort Oakpark Clinic,4.0,CA,95817
29268,3301 C St,Sacramento,UC Davis Sports Medicine,5.0,CA,95816
29269,2521 Stockton Boulevard,Sacramento,Uc Davis Health System,5.0,CA,95817
29270,2315 Stockton Blvd,Sacramento,UC Davis Medical Group-Emergency Medicine,3.5,CA,95817
29271,2252 45th St,Sacramento,UC Davis Health System,4.0,CA,95817
29272,2801 K St,Sacramento,RAS Fort  Sutter Diagnostic Imaging,5.0,CA,95816
29273,2315 Stockton Blvd,Sacramento,UC Davis Medical Center,2.5,CA,95817
29274,4900 Broadway,Sacramento,UC Davis Center for Professional Practice of Nursing,5.0,CA,95820
29275,1792 Tribute Rd,Sacramento,Sacramento Maternal Fetal Medicine,2.5,CA,95815
